melodic_variance	repeteadness_mean	repeteadness_variance	pitch_in_piece	weighted_abruptness	pitch_in_rules	branchiness_mean	pitch_between_rules	branchiness_variance	melodic_mean	unweighted_abruptness
0.35155624661979451	12.0	12.813014213698628	63	7	19.13953488372093	4.5883720930232554	[10, 28, 34, 33, 27, 30, 28, 26, 25, 31, 27, 38, 22, 38, 24, 42, 23, 31, 38, 39, 30, 37, 32, 24, 48, 26, 27, 25, 22, 15, 16, 15, 10, 17, 10, 56, 42, 38, 48, 22, 15, 16, 45, 28, 32, 23, 15, 42, 26, 7, 30, 38, 27, 34, 29, 32, 35, 34, 28, 33, 13, 14, 10, 9, 5, 31, 8, 36, 33, 12, 31, 26, 29, 12, 9, 5, 4, 24, 30, 28, 23, 48, 39, 17, 27, 16, 3, 29, 34, 29, 24, 8, 32, 16, 42, 43, 32, 42, 21, 23, 36, 29, 30, 35, 7, 37, 8, 43, 36, 52, 38, 37, 26, 36, 38, 20, 15, 20, 34, 34, 28, 43, 15, 1, 5, 11, 3, 5, 13, 11, 32, 28, 24, 43, 11, 15, 9, 4, 7, 27, 24, 32, 17, 21, 38, 33, 25, 41, 21, 31, 39, 38, 41, 12, 33, 38, 33, 18, 30, 36, 38, 44, 50, 51, 29, 15, 18, 5, 4, 14, 21, 3, 10, 25, 24, 21, 19, 30, 37, 31, 19, 20, 8, 16, 37, 32, 9, 24, 31, 30, 23, 26, 31, 39, 31, 35, 51, 36, 9, 31, 13, 23, 9, 12, 3, 7, 26, 1, 43, 6, 38, 16, 27, 23, 29, 25, 4, 17, 27, 13, 2, 36, 39, 24, 17, 3, 19, 27, 23, 29, 38, 12, 10, 9, 26, 21, 8, 6, 27, 6, 22, 20, 30, 33, 5, 7, 28, 28, 22, 6, 12, 18, 12, 22, 31, 42, 29, 31, 27, 31, 33, 29, 39, 19, 25, 26, 30, 22, 27, 34, 11, 26, 21, 28, 9, 8, 41, 6, 42, 10, 36, 25, 28, 23, 16, 35, 8, 10, 3, 21, 3, 5, 36, 13, 31, 36, 37, 23, 36, 43, 28, 23, 28, 27, 24, 26, 34, 15, 26, 10, 30, 18, 23, 11, 4, 13, 9, 27, 44, 43, 42, 19, 34, 47, 23, 3, 1, 12, 29, 22, 23, 37, 41, 34, 15, 26, 13, 16, 17, 38, 15, 18, 45, 31, 28, 37, 5, 34, 3, 2, 22, 23, 36, 21, 19, 5, 49, 16, 14, 25, 14, 39, 15, 1, 4, 9, 14, 33, 48, 12, 9, 34, 27, 22, 13, 27, 14, 2, 15, 30, 18, 7, 30, 14, 45, 15, 16, 38, 4, 23, 2, 27, 9, 2, 50, 35, 31, 28, 33, 37, 30, 41, 21, 27, 15, 24, 39, 3, 37, 13, 4, 23, 35, 25, 37, 40, 29, 7, 28, 3, 26, 19, 36, 2, 32, 20, 28, 5, 24, 36, 26, 9, 9, 9, 27, 4, 33, 20, 34, 39, 31, 35, 23, 31, 46, 18, 34, 19, 16, 43, 46, 41, 44, 2, 36, 12, 1, 27, 10, 18, 26, 28, 24, 32, 39, 43, 13, 16, 27, 35, 5, 38, 16, 33, 38, 39, 36, 36, 18, 41, 21, 23, 48, 20, 38, 37, 46, 23, 41, 48, 24, 46, 39, 52, 43, 19, 27, 39, 7, 15, 36, 1, 33, 45, 42, 23, 7, 21, 38, 18, 37, 35, 30, 34, 31, 14, 7, 11, 47, 23, 34, 35, 39, 40, 41, 33, 5, 11, 18, 2, 17, 19, 33, 36, 33, 29, 36, 27, 24, 37, 4, 7, 31, 27, 32, 3, 37, 36, 32, 45, 31, 16, 26, 34, 18, 26, 19, 24, 20, 30, 26, 18, 10, 3, 24, 1, 32, 44, 32, 26, 19, 34, 15, 20, 39, 8, 41, 5, 10, 33, 9, 1, 25, 17, 1, 47, 20, 4, 29, 3, 33, 18, 45, 25, 4, 19, 6, 17, 39, 3, 5, 24, 10, 32, 12, 17, 21, 17, 15, 16, 44, 31, 31, 39, 9, 8, 3, 19, 22, 24, 7, 26, 14, 46, 34, 41, 42, 43, 35, 6, 3, 29, 18, 22, 31, 50, 43, 45, 34, 41, 36, 38, 1, 29, 34, 6, 11, 35, 18, 40, 45, 36, 5, 22, 4, 31, 45, 17, 26, 14, 18, 22, 51, 5, 39, 6, 44, 35, 40, 32, 4, 23, 28, 23, 23, 8, 12, 21, 24, 27, 6, 12, 9, 33, 24, 20, 29, 20, 3, 34, 23, 31, 25, 32, 26, 51, 30, 1, 4, 24, 21, 28, 23, 19, 24, 5, 23, 25, 32, 36, 9, 36, 28, 27, 33, 31, 18, 33, 28, 35, 30, 38, 24, 30, 22, 29, 31, 59, 37, 10, 11, 28, 34, 28, 39, 28, 45, 26, 40, 19, 35, 28, 51, 28, 20, 41, 27, 38, 26, 22, 40, 30, 20, 16, 38, 22, 38, 27, 29, 22, 13, 21, 37, 29, 32, 34, 30, 23, 15, 7, 43, 44, 44, 22, 17, 30, 8, 26, 13, 21, 31, 36, 33, 5, 9, 33, 9, 34, 26, 43, 10, 33, 14, 38, 45, 19, 36, 34, 33, 39, 57, 27, 39, 35, 28, 31, 17, 11, 9, 13, 39, 39, 43, 41, 5, 18, 28, 24, 26, 28, 22, 20, 19, 30, 34, 29, 22, 49, 6, 12, 48, 22, 29, 31, 32, 41, 36, 44, 51, 41, 24, 22, 31, 16, 35, 19, 15, 19, 16, 3, 31, 31, 29, 28, 32, 25, 27, 31, 33, 46, 38, 28, 43, 29, 15, 1, 4, 10, 28, 4, 15, 3, 7, 3, 24, 23, 27, 44]	10.688702001081666	2.2825581395348835	12
0.36083333333333328	12.0	11.24016199246058	26	12	3.7166666666666668	3.6000000000000001	[7, 24, 12, 12, 1, 19, 8, 2, 5, 12, 5, 5, 12, 3, 19, 9, 7, 12, 16, 11, 8, 3, 7, 4, 1, 10, 12, 2, 5, 5, 1, 3, 4, 7, 8, 5, 17, 7, 5, 12, 2, 12, 5, 12, 11, 13, 5, 17, 6, 14, 7, 3, 3, 9, 17, 3, 3, 7]	3.0733333333333337	1.6499999999999999	8
0.0	2.4499999999999993	0.3888888888888889	20	1	0.0	2.8888888888888888	[1, 1, 9, 3, 1, 5, 1, 3, 3]	1.3209876543209877	1.0	1
0.2295918367346938	2.5	0.42975206611570244	31	12	4.9285714285714288	3.1428571428571428	[21, 11, 9, 15, 31, 9, 24]	1.5510204081632655	1.3571428571428572	12
1.5846364883401924	9.0	7.0084337328153214	29	21	13.785185185185185	4.0592592592592593	[20, 23, 5, 26, 13, 5, 1, 4, 21, 22, 11, 17, 21, 17, 26, 13, 5, 5, 5, 3, 19, 22, 21, 27, 17, 26, 16, 27, 25, 21, 20, 16, 1, 6, 14, 22, 26, 28, 16, 23, 1, 12, 28, 22, 27, 27, 27, 24, 26, 4, 21, 17, 4, 10, 5, 25, 15, 25, 28, 16, 5, 21, 28, 20, 19, 1, 22, 27, 21, 21, 26, 28, 28, 23, 21, 22, 22, 18, 22, 22, 18, 27, 27, 2, 5, 5, 28, 26, 15, 25, 4, 1, 26, 17, 2, 17, 21, 21, 17, 21, 15, 1, 2]	9.3150068587105626	2.7407407407407409	17
0.22959183673469383	2.2999999999999989	0.38222222222222235	30	30	6.5714285714285712	2.8571428571428572	[18, 2, 8, 13, 4, 23, 11, 30, 23]	1.4081632653061222	1.3571428571428572	18
0.28333183189946398	23.0	45.724492383067684	59	5	7.4060402684563762	4.2416107382550337	[19, 3, 12, 10, 17, 9, 11, 4, 20, 7, 17, 12, 5, 4, 9, 10, 5, 10, 3, 5, 3, 2, 21, 23, 11, 1, 8, 9, 28, 12, 12, 10, 27, 24, 12, 9, 8, 10, 24, 8, 11, 19, 4, 15, 20, 19, 27, 21, 10, 10, 29, 29, 20, 8, 20, 19, 14, 20, 5, 9, 7, 8, 9, 7, 12, 3, 9, 10, 3, 5, 17, 19, 3, 11, 11, 33, 9, 11, 7, 10, 12, 5, 8, 10, 21, 1, 14, 26, 13, 3, 5, 8, 7, 2, 8, 29, 16, 18, 13, 1, 17, 29, 3, 5, 27, 19, 8, 3, 4, 5, 2, 5, 6, 27, 8, 15, 4, 15, 21, 21, 7, 9, 12, 7, 16, 20, 22, 19, 19, 18, 15, 30, 10, 15, 13, 21, 5, 16, 8, 24, 4, 3, 10, 10, 7, 12, 14, 2, 18, 20, 23, 17, 23, 1, 2, 3, 10, 7, 9, 8, 7, 5, 11, 3, 2, 27, 5, 4, 5, 24, 10, 7, 18, 9, 39, 1, 18, 24, 1, 1, 10, 15, 2, 21, 19, 21, 3, 4, 3, 19, 19, 27, 24, 23, 28, 10, 11, 8, 2, 16, 7, 4, 1, 11, 21, 2, 8, 29, 10, 15, 8, 14, 11, 4, 26, 12, 19, 1, 3, 5, 21, 7, 29, 2, 8, 6, 19, 6, 12, 9, 1, 4, 27, 24, 5, 10, 10, 19, 18, 6, 12, 8, 4, 4, 39, 23, 4, 5, 8, 11, 9, 2, 4, 3, 5, 10, 11, 27, 1, 17, 19, 4, 11, 21, 29, 17, 27, 15, 30, 16, 7, 17, 1, 5, 18, 17, 16, 3, 16, 21, 7, 7, 20, 5, 12, 3, 5, 5, 11, 10, 11, 8, 9, 9, 15, 25, 5, 5, 4, 9, 11, 19, 8, 13, 12, 33, 1, 10, 12, 15, 11, 7, 9, 11, 2, 21, 9, 7, 5, 1, 4, 9, 2, 16, 3, 19, 11, 26, 15, 41]	7.0355839827034803	1.9563758389261745	17
0.30193905817174516	7.0	4.5493241484144047	39	2	4.5526315789473681	2.8947368421052633	[17, 10, 2, 1, 14, 7, 12, 19, 2, 7, 6, 12, 9, 10, 10, 9, 15, 17, 25, 17, 26, 7, 12, 2, 3, 27, 12, 15, 5, 10, 10, 27, 20, 18]	1.6204986149584493	1.4736842105263157	2
2.6493916437098259	10.0	8.9271522756288988	26	4	10.810606060606061	3.2878787878787881	[1, 13, 16, 16, 15, 16, 16, 15, 15, 11, 2, 16, 16, 13, 14, 16, 13, 16, 9, 16, 8, 16, 13, 16, 10, 4, 16, 16, 12, 13, 9, 14, 16, 15, 16, 15, 1, 4, 15, 16, 16, 16, 15, 16, 4, 16, 16, 19, 16, 16, 16, 16, 9, 3, 6, 18, 1, 8, 13, 15, 16, 19, 5, 5, 16, 7, 11, 16, 16, 13, 16, 16, 16, 16, 13, 16, 1, 19, 12, 16, 13, 14, 16, 16, 13, 13, 16, 16, 16, 16, 16, 16, 9, 3, 2, 5, 10, 16, 16, 16, 18, 16, 11]	2.9928833792470155	3.2348484848484849	5
0.0	0	0.0	12	5	0.0	2.0	[5]	0.5	1.0	5
0.0	3.8999999999999986	0.98298676748582203	22	3	0.0	2.7142857142857144	[3, 17, 8, 7, 2, 6, 12, 4, 6, 2, 10]	1.7755102040816333	1.0	17
0.0	1.0	0.0	12	4	0.0	2.5714285714285716	[5, 4, 5]	1.1020408163265307	1.0	5
0.109375	1.9382352941177499	0.17519776047678026	10	2	0.25	2.0	[2, 2, 5, 2, 1, 1]	0.5	1.125	2
0.53292375283446713	15.0	19.156772168846675	49	1	15.760714285714286	4.4309523809523812	[12, 21, 23, 25, 30, 20, 25, 37, 21, 20, 18, 28, 39, 26, 28, 5, 4, 13, 17, 33, 30, 30, 16, 10, 7, 10, 18, 30, 10, 15, 19, 26, 26, 30, 27, 27, 28, 30, 30, 30, 30, 32, 32, 32, 32, 32, 28, 26, 20, 11, 21, 7, 8, 16, 5, 2, 19, 16, 20, 15, 34, 32, 30, 30, 15, 25, 21, 28, 33, 27, 19, 30, 19, 30, 23, 15, 15, 25, 25, 9, 13, 5, 2, 1, 6, 24, 25, 30, 12, 30, 18, 28, 26, 25, 24, 19, 33, 26, 3, 14, 12, 17, 22, 17, 13, 15, 10, 27, 30, 11, 33, 30, 30, 30, 31, 17, 18, 18, 18, 18, 18, 18, 18, 20, 20, 20, 23, 25, 25, 11, 5, 34, 11, 32, 10, 4, 17, 16, 33, 26, 11, 5, 15, 12, 21, 10, 12, 25, 11, 23, 32, 30, 15, 12, 12, 12, 26, 4, 8, 30, 4, 6, 8, 30, 26, 19, 12, 13, 13, 14, 19, 19, 16, 12, 4, 12, 12, 10, 17, 5, 26, 6, 2, 10, 12, 26, 27, 23, 7, 28, 4, 30, 25, 25, 21, 15, 32, 20, 13, 28, 10, 9, 27, 8, 12, 18, 23, 13, 20, 20, 11, 10, 10, 14, 21, 17, 12, 14, 9, 11, 23, 34, 26, 26, 26, 26, 28, 32, 28, 23, 23, 23, 24, 24, 24, 24, 33, 24, 25, 7, 4, 19, 23, 22, 30, 31, 27, 9, 21, 25, 28, 32, 18, 25, 7, 21, 31, 17, 16, 2, 32, 21, 28, 21, 21, 16, 33, 32, 18, 33, 15, 20, 32, 24, 10, 12, 24, 19, 17, 8, 18, 15, 18, 9, 30, 14, 6, 3, 4, 18, 26, 15, 21, 17, 11, 3, 13, 15, 33, 19, 26, 16, 14, 37, 26, 10, 21, 13, 21, 33, 12, 26, 28, 8, 19, 7, 32, 26, 19, 32, 23, 23, 19, 19, 26, 21, 33, 5, 33, 16, 16, 24, 26, 14, 13, 30, 6, 22, 22, 10, 9, 23, 20, 15, 10, 31, 33, 2, 10, 11, 14, 33, 11, 16, 10, 21, 3, 4, 5, 2, 33, 11, 30, 8, 7, 10, 11, 26, 22, 8, 11, 37, 11, 19, 10, 29, 11, 31, 17, 25, 23, 21, 21, 20, 17, 30, 16, 20, 19, 19, 19, 7, 24, 34, 19, 29, 11, 16, 25, 33, 16, 5, 7, 14, 13, 13, 18, 11, 7, 10, 20, 1, 19, 28, 28, 20, 11, 10, 10, 4, 9, 32, 24, 23, 34, 27, 18, 8, 3, 6, 5, 8, 22, 9, 2, 25, 20, 10, 14, 10, 10, 8, 1, 1, 22, 12, 21, 13, 4, 7, 7, 23, 27, 25, 26, 8, 30, 30, 11, 14, 13, 20, 32, 21, 32, 17, 10, 24, 12, 19, 6, 17, 1, 25, 17, 19, 21, 25, 9, 32, 13, 17, 25, 21, 3, 10, 13, 25, 32, 21, 24, 23, 12, 19, 5, 14, 11, 7, 4, 22, 10, 16, 26, 29, 19, 17, 4, 10, 20, 25, 24, 13, 20, 23, 23, 25, 6, 25, 15, 15, 17, 11, 22, 17, 2, 24, 14, 12, 4, 10, 14, 13, 6, 15, 19, 25, 33, 33, 24, 11, 10, 5, 9, 24, 32, 12, 10, 5, 5, 8, 20, 8, 4, 26, 11, 23, 18, 16, 20, 23, 26, 11, 9, 9, 33, 11, 13, 32, 16, 21, 10, 23, 27, 28, 33, 10, 23, 24, 27, 28, 25, 14, 30, 32, 21, 22, 25, 21, 10, 28, 32, 37, 19, 2, 1, 14, 1, 23, 9, 28, 14, 28, 37, 31, 19, 30, 1, 4, 17, 21, 21, 9, 19, 19, 33, 30, 15, 12, 12, 7, 32, 25, 30, 32, 22, 25, 30, 18, 9, 15, 17, 21, 14, 2, 24, 20, 14, 26, 30, 30, 19, 33, 16, 9, 24, 9, 15, 7, 9, 10, 18, 9, 14, 13, 9, 12, 14, 25, 10, 16, 15, 10, 10, 18, 13, 13, 12, 16, 18, 14, 23, 21, 30, 37, 18, 25, 33, 29, 33, 25, 14, 31, 25, 25, 16, 10, 21, 9, 6, 8, 18, 19, 14, 9, 5, 1, 8, 23, 15, 6, 18, 5, 6, 19, 25, 25, 15, 27, 27, 27, 10, 10, 11, 32, 24, 28, 28, 17, 17, 37, 18, 22, 19, 25, 25, 25, 19, 34, 17, 23, 12, 33, 15, 16, 25, 12, 10, 21, 19, 23, 18, 31, 21, 20, 11, 8, 19, 19, 22, 28, 18, 18, 28, 18, 12, 12, 30, 10, 9, 10, 33, 1, 8, 13, 2, 18, 4, 19, 28, 26, 24, 28]	9.2928514739229033	2.586904761904762	22
0.0	1.0	0.0	27	8	0.0	1.75	[9, 8, 8]	0.9375	1.0	8
0.28622285510857964	7.0	3.3778392925797767	20	3	2.9056603773584904	3.7735849056603774	[5, 7, 8, 6, 9, 10, 4, 7, 2, 9, 6, 8, 5, 7, 10, 1, 5, 5, 4, 9, 8, 7, 12, 3, 2, 8, 2, 1, 12, 5, 4, 5, 2, 3, 4, 5, 3, 5, 4, 8, 9, 4, 4, 11, 2, 4, 6, 4, 4, 1, 3]	4.3638305446778212	1.6981132075471699	8
0.24075443786982254	9.0	6.4783612105608785	41	6	1.6538461538461537	3.3846153846153846	[1, 8, 2, 5, 6, 3, 1, 3, 3, 4, 3, 4, 5, 2, 1, 1, 17, 12, 4, 2, 4, 2, 1, 1, 4, 8, 1, 6, 1, 11, 4, 6, 3, 4, 10, 5, 12, 4, 7, 1, 7, 2, 1]	3.6213017751479279	1.4038461538461537	6
0.65972222222222221	10.0	7.7108959917739002	30	9	6.416666666666667	3.1666666666666665	[19, 29, 19, 7, 12, 1, 9, 9, 29, 28, 29, 9, 1, 22, 21, 9, 29, 20, 14, 13]	2.0555555555555554	1.5833333333333333	12
0.0	2.0	0.20408163265306126	56	1	0.0	1.7142857142857142	[2, 16, 1, 9, 5]	0.48979591836734698	1.0	1
0.0	1.7999999999999998	0.16	24	15	0.0	2.3333333333333335	[15, 20, 13, 4]	1.555555555555556	1.0	15
0.94748263888888895	7.0	3.4765714597492199	48	10	12.28125	3.625	[25, 25, 25, 22, 3, 23, 21, 23, 10, 1, 25, 21, 13, 19, 11, 25, 15, 10, 1, 16, 2, 1, 15, 25, 28, 26, 28, 2, 24, 14, 1, 24, 26, 13, 25, 25, 23, 25, 21, 25, 19, 21, 19, 21, 23, 7, 15, 26, 23, 1, 1, 35, 21, 25, 21, 3, 23, 26, 28, 28, 25, 17, 25, 15, 22, 2, 25, 15, 21, 25, 26, 26, 11, 28, 21, 21, 26]	3.9010416666666665	2.2708333333333335	19
0.29979591836734676	5.0	1.6200833274486266	33	1	1.6714285714285715	4.2000000000000002	[3, 3, 1, 3, 1, 5, 5, 3, 6, 5, 7, 3, 4, 4, 7, 4, 4, 1, 1, 6, 1, 3, 3, 3, 7, 3, 7, 3, 7, 4, 8, 1, 1, 9, 7, 6, 1, 3, 1, 4, 5, 3, 1, 3, 9, 11, 6, 7, 6, 3, 1]	5.5599999999999987	1.5857142857142856	2
0.12620489372219473	12.0	11.898031961813789	40	15	6.7058823529411766	5.0168067226890756	[10, 7, 1, 16, 31, 3, 9, 24, 5, 8, 10, 2, 2, 3, 7, 8, 10, 7, 13, 17, 29, 1, 4, 4, 2, 4, 23, 8, 3, 1, 15, 10, 7, 9, 6, 15, 4, 8, 10, 5, 7, 8, 9, 12, 6, 5, 9, 17, 5, 8, 6, 3, 15, 6, 9, 5, 1, 3, 10, 2, 33, 8, 19, 23, 9, 9, 5, 2, 27, 23, 8, 7, 4, 10, 12, 7, 6, 8, 11, 6, 9, 8, 3, 12, 9, 7, 29, 27, 2, 10, 11, 2, 16, 24, 5, 2, 7, 6, 7, 6, 15, 3, 3, 3, 10, 8, 19, 5, 19, 19, 4, 3, 7, 7, 1, 5, 6, 26, 20, 8, 21, 14, 10, 3, 6, 15, 19, 6, 5, 7, 4, 1, 6, 5, 3, 14, 7, 13, 24, 14, 8, 3, 13, 2, 12, 6, 3, 5, 11, 15, 29, 20, 33, 30, 3, 16, 9, 1, 2, 4, 23, 26, 20, 26, 10, 4, 9, 13, 3, 1, 9, 16, 9, 5, 6, 3, 16, 3, 22, 5, 6, 5, 3, 3, 6, 2, 15, 7, 21, 5, 9, 8, 10, 9, 6, 15, 14, 13, 13, 6, 9, 4, 8, 5, 7, 6, 27, 1, 7, 3, 6, 22, 9, 24, 6, 3, 2, 6, 16, 1, 18, 13, 8, 4, 5, 7, 6, 13, 11, 13, 10, 21, 14, 17, 16, 19, 7, 5, 10, 6, 11, 5, 14, 3, 8, 5, 7, 9, 13, 13, 6, 14, 4, 9, 10, 9, 7, 16, 6, 8, 10, 3, 14, 17, 19, 18, 4, 22, 16, 14, 6, 4, 5, 3, 4, 13, 5, 33, 15, 9, 12, 4, 10, 4, 13, 12, 14, 4, 5, 2, 10, 7, 22, 22, 7, 15, 16, 4, 7, 8, 12, 5, 10, 17, 15, 21, 23, 2, 3, 10, 5, 8, 16, 22, 1, 2, 23, 17, 16, 13, 12, 8, 3, 5, 13, 1, 9, 1, 5, 17, 4, 12, 23, 19, 21, 17, 8, 7, 6, 5, 3, 4, 2, 5, 12, 5, 4, 6, 9, 21, 23, 17, 17, 24, 3, 3, 19, 8, 24, 4, 7, 16, 4, 14, 9, 6, 18, 8, 7, 6, 7, 9, 16, 8, 9, 3, 5, 15, 28, 3, 1, 5, 16, 6, 4, 17, 7, 6, 2, 3, 18, 14, 8, 5, 22, 22, 23, 24, 17, 20, 17, 6, 9, 12, 24, 22, 28, 4, 23, 17, 17, 12, 9, 8, 4, 5, 19, 6, 8, 9, 6, 2, 16, 9, 11, 18, 12, 2, 6, 1, 15, 6, 6, 12, 16, 14, 12, 15, 14, 3, 5, 24, 21, 4, 12, 5, 7, 8, 2, 7, 8, 12, 3, 6, 7, 2, 3, 5, 8, 16, 6, 10, 8, 6, 13, 15, 3, 16, 5, 21, 14, 13, 8, 2, 2, 17, 21, 23, 1, 2, 9, 5, 10, 13, 5, 12, 17]	9.9871124920556458	1.9558823529411764	10
0.58765449389027002	17.0	26.204929101902007	24	7	3.4023668639053253	4.1893491124260356	[3, 4, 5, 3, 5, 8, 7, 9, 7, 4, 3, 1, 5, 1, 3, 12, 7, 8, 5, 6, 2, 4, 2, 3, 6, 7, 1, 1, 4, 4, 8, 2, 2, 4, 2, 8, 7, 5, 8, 5, 8, 2, 12, 3, 2, 9, 7, 10, 3, 3, 5, 6, 8, 4, 1, 12, 9, 2, 3, 5, 12, 5, 4, 4, 5, 2, 5, 5, 5, 5, 3, 7, 9, 1, 2, 7, 5, 3, 3, 2, 3, 3, 6, 4, 5, 3, 6, 5, 7, 5, 4, 3, 2, 6, 3, 3, 4, 6, 5, 6, 5, 2, 2, 3, 7, 3, 9, 4, 5, 7, 6, 8, 5, 7, 4, 5, 9, 7, 9, 6, 3, 5, 1, 9, 3, 5, 2, 4, 5, 4, 3, 7, 8, 1, 6, 2, 4, 5, 3, 2, 1, 5, 2, 4, 14, 12, 8, 9, 6]	5.9759812331500992	2.1834319526627217	5
0.36033950617283955	7.7999999999999998	4.5976020725576721	48	5	4.0462962962962967	3.7962962962962963	[3, 3, 1, 3, 8, 4, 3, 1, 12, 12, 10, 8, 9, 5, 6, 8, 21, 2, 5, 10, 1, 10, 9, 9, 8, 9, 8, 8, 6, 5, 4, 3, 8, 8, 9, 3, 9, 3, 3, 7, 8, 8, 8, 9, 8, 5, 7, 10, 7, 12, 11, 9, 2, 5, 9, 7, 3, 3, 8, 7, 5, 10, 10, 13, 7, 7, 5, 6, 6, 8, 2, 8, 6, 1, 6, 19, 3, 4, 9, 9, 7, 4, 3, 9, 5, 4, 8, 7, 8, 3, 7, 3, 2, 4, 5, 4, 3, 4, 12, 12, 3, 2, 10, 3, 9, 4, 3]	3.6066529492455421	1.8611111111111112	7
